ID,Loại,"Mã sản phẩm",Tên,"Đã đăng","Nhãn nổi bật?","Hiển thị trong danh mục","Mô tả ngắn","Mô tả","Ngày bắt đầu giảm giá","Ngày kết thúc giảm giá","Trạng thái thuế","Lớp thuế","Còn hàng?",Kho,"Low stock amount","Cho phép đặt trước?","Bán riêng?","Cân nặng (kg)","Độ dài (cm)","Độ rộng (cm)","Chiều cao (cm)","Cho phép đánh giá của khách hàng?","Ghi chú thanh toán","Giá khuyến mãi","Giá bán thường","Danh mục","Từ khóa","Lớp giao hàng","Hình ảnh","Giới hạn tải xuống","Ngày hết hạn tải về",Gốc,"Các sản phẩm theo nhóm",Upsells,"Bán chéo","URL ngoài","Nội dung nút bấm","Vị trí","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: views","Meta: _oembed_8839f14990715665af6410e80a29ea81","Meta: video_sp","Meta: _video_sp","Tên thuộc tính 1","Giá trị thuộc tính 1","Thuộc tính hiển thị 1","Thuộc tính toàn cục 1","Tên tập tin tải về 1","URL tập tin tải về 1","Meta: 360_do_0_color","Meta: _360_do_0_color","Meta: 360_do_0_title","Meta: _360_do_0_title","Meta: _360_do_0_list_image","Meta: 360_do_1_color","Meta: _360_do_1_color","Meta: 360_do_1_title","Meta: _360_do_1_title","Meta: _360_do_1_list_image","Meta: 360_do","Meta: _360_do","Meta: _wcj_wholesale_price_per_product_enabled","Meta: _wcj_wholesale_price_discount_type","Meta: _wcj_wholesale_price_levels_number","Meta: _wcj_wholesale_price_level_min_qty_1","Meta: _wcj_wholesale_price_level_discount_1"
42,simple,,"iPhone X 64GB",1,1,visible,"Trả góp 0% + Trợ giá 8,000,000đ khi mua kèm gói VNM-FPT888 Xem chi tiết
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2018_01/dam-thun-hoa-tiet-4119-3.jpg"" alt=""Đầm Thun Họa Tiết 4119,áo dài ,đầm ren giá sỉ,chân váy giá sỉ,đầm ren giá rẻ,đầm dự tiệc giá sỉ,đầm dạ tiệc giá sỉ,cung cấp đầm váy,bỏ sỉ đầm váy,thời trang nữ giá sỉ,thời trang giá sỉ,giá sỉ thời trang,đầm giá sỉ,đầm hotgirl,đầm công sở giá sỉ,đầm 3d giá sỉ,đầm hotgirl giá sỉ,đầm ngọc trinh,đầm đẹp 2015,đầm công sở giá sỉ,đầm cao cấp giá sỉ,shop giá sỉ,bỏ sỉ shop thời trang,đầm maxi giá sỉ,đầm giá rẻ,đầm thiết kế giá sỉ,đầm dạ hội giá sỉ,cung cấp đầm váy giá sỉ,đầm maxi giá sỉ,đầm quảng châu giá sỉ,đầm nhập khẩu giá sỉ,đầm váy quảng châu giá sỉ,đầm jean giá sỉ, đầm jean baby giá sỉ, đầm bé gái giá sỉ, đầm cho bé giá sỉ,nguồn hàng giá sỉ, quần áo giá sỉ, chuyên sỉ quần áo, chuyên sỉ hot girl, quần áo hotgirl giá sỉ, váy yếm giá sỉ, yếm jean giá sỉ,wholesale Cambodia,wholesale fashion,wholesale clothing,clothing fashion,specialized wholesale fashionfashion,specialized wholesale fashion"" />
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2018_01/dam-thun-hoa-tiet-4119-4.jpg"" alt=""Đầm Thun Họa Tiết 4119,áo dài ,đầm ren giá sỉ,chân váy giá sỉ,đầm ren giá rẻ,đầm dự tiệc giá sỉ,đầm dạ tiệc giá sỉ,cung cấp đầm váy,bỏ sỉ đầm váy,thời trang nữ giá sỉ,thời trang giá sỉ,giá sỉ thời trang,đầm giá sỉ,đầm hotgirl,đầm công sở giá sỉ,đầm 3d giá sỉ,đầm hotgirl giá sỉ,đầm ngọc trinh,đầm đẹp 2015,đầm công sở giá sỉ,đầm cao cấp giá sỉ,shop giá sỉ,bỏ sỉ shop thời trang,đầm maxi giá sỉ,đầm giá rẻ,đầm thiết kế giá sỉ,đầm dạ hội giá sỉ,cung cấp đầm váy giá sỉ,đầm maxi giá sỉ,đầm quảng châu giá sỉ,đầm nhập khẩu giá sỉ,đầm váy quảng châu giá sỉ,đầm jean giá sỉ, đầm jean baby giá sỉ, đầm bé gái giá sỉ, đầm cho bé giá sỉ,nguồn hàng giá sỉ, quần áo giá sỉ, chuyên sỉ quần áo, chuyên sỉ hot girl, quần áo hotgirl giá sỉ, váy yếm giá sỉ, yếm jean giá sỉ,wholesale Cambodia,wholesale fashion,wholesale clothing,clothing fashion,specialized wholesale fashionfashion,specialized wholesale fashion"" />
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2018_01/dam-thun-hoa-tiet-4119-5.jpg"" alt=""Đầm Thun Họa Tiết 4119,áo dài ,đầm ren giá sỉ,chân váy giá sỉ,đầm ren giá rẻ,đầm dự tiệc giá sỉ,đầm dạ tiệc giá sỉ,cung cấp đầm váy,bỏ sỉ đầm váy,thời trang nữ giá sỉ,thời trang giá sỉ,giá sỉ thời trang,đầm giá sỉ,đầm hotgirl,đầm công sở giá sỉ,đầm 3d giá sỉ,đầm hotgirl giá sỉ,đầm ngọc trinh,đầm đẹp 2015,đầm công sở giá sỉ,đầm cao cấp giá sỉ,shop giá sỉ,bỏ sỉ shop thời trang,đầm maxi giá sỉ,đầm giá rẻ,đầm thiết kế giá sỉ,đầm dạ hội giá sỉ,cung cấp đầm váy giá sỉ,đầm maxi giá sỉ,đầm quảng châu giá sỉ,đầm nhập khẩu giá sỉ,đầm váy quảng châu giá sỉ,đầm jean giá sỉ, đầm jean baby giá sỉ, đầm bé gái giá sỉ, đầm cho bé giá sỉ,nguồn hàng giá sỉ, quần áo giá sỉ, chuyên sỉ quần áo, chuyên sỉ hot girl, quần áo hotgirl giá sỉ, váy yếm giá sỉ, yếm jean giá sỉ,wholesale Cambodia,wholesale fashion,wholesale clothing,clothing fashion,specialized wholesale fashionfashion,specialized wholesale fashion"" />
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2018_01/dam-thun-hoa-tiet-4119-6.jpg"" alt=""Đầm Thun Họa Tiết 4119,áo dài ,đầm ren giá sỉ,chân váy giá sỉ,đầm ren giá rẻ,đầm dự tiệc giá sỉ,đầm dạ tiệc giá sỉ,cung cấp đầm váy,bỏ sỉ đầm váy,thời trang nữ giá sỉ,thời trang giá sỉ,giá sỉ thời trang,đầm giá sỉ,đầm hotgirl,đầm công sở giá sỉ,đầm 3d giá sỉ,đầm hotgirl giá sỉ,đầm ngọc trinh,đầm đẹp 2015,đầm công sở giá sỉ,đầm cao cấp giá sỉ,shop giá sỉ,bỏ sỉ shop thời trang,đầm maxi giá sỉ,đầm giá rẻ,đầm thiết kế giá sỉ,đầm dạ hội giá sỉ,cung cấp đầm váy giá sỉ,đầm maxi giá sỉ,đầm quảng châu giá sỉ,đầm nhập khẩu giá sỉ,đầm váy quảng châu giá sỉ,đầm jean giá sỉ, đầm jean baby giá sỉ, đầm bé gái giá sỉ, đầm cho bé giá sỉ,nguồn hàng giá sỉ, quần áo giá sỉ, chuyên sỉ quần áo, chuyên sỉ hot girl, quần áo hotgirl giá sỉ, váy yếm giá sỉ, yếm jean giá sỉ,wholesale Cambodia,wholesale fashion,wholesale clothing,clothing fashion,specialized wholesale fashionfashion,specialized wholesale fashion"" /></div>",,,taxable,,1,,,0,0,,,,,1,,,115000,"Thời trang nữ > Váy",váy,,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dam-thun-hoa-tiet-4119-4.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dam-thun-hoa-tiet-4119-6.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dam-thun-hoa-tiet-4119-5.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dam-thun-hoa-tiet-4119-4.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dam-thun-hoa-tiet-4119-3.jpg",,,,,,,,,0,39,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,simple,,"Đầm Jean Xòe Cổ Vuông",1,1,visible,"'+ Đầm Jean Xòe Cổ Vuông 4118
\n+ Kiểu dáng: dáng xòe, cổ vuông
\n+ Chất liệu: demin","<div>+ <em>Đầm Jean Xòe Cổ Vuông 4118</em></div>
\n<div>+ Kiểu dáng: dáng xòe, cổ vuông</div>
\n<div>+ Chất liệu: demin</div>
\n<div>+ Màu sắc: xanh</div>
\n<div>+ Size M : ngực 88cm, eo 74cm, dài 90cm</div>
\n<div>+ Size L: ngực 90 cm, eo 76cm , dài 90cm</div>
\n<div>+ Size XL: ngực 92cm, eo: 80cm, dài 90cm</div>
\n<div>
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2018_01/dam-jean-xoe-co-vuong-4118-2.jpg"" alt="""" width=""720"" height=""960"" />
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2018_01/dam-jean-xoe-co-vuong-4118-3.jpg"" alt="""" width=""720"" height=""960"" />
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2018_01/dam-jean-xoe-co-vuong-4118-4.jpg"" alt="""" width=""720"" height=""960"" />
\n
\n<img class=""aligncenter"" src=""http://thoitrangchuyensi.com/uploads/shops/2018_01/dam-jean-xoe-co-vuong-4118-5.jpg"" alt=""Đầm Jean Xòe Cổ Vuông 4118,áo dài ,đầm ren giá sỉ,chân váy giá sỉ,đầm ren giá rẻ,đầm dự tiệc giá sỉ,đầm dạ tiệc giá sỉ,cung cấp đầm váy,bỏ sỉ đầm váy,thời trang nữ giá sỉ,thời trang giá sỉ,giá sỉ thời trang,đầm giá sỉ,đầm hotgirl,đầm công sở giá sỉ,đầm 3d giá sỉ,đầm hotgirl giá sỉ,đầm ngọc trinh,đầm đẹp 2015,đầm công sở giá sỉ,đầm cao cấp giá sỉ,shop giá sỉ,bỏ sỉ shop thời trang,đầm maxi giá sỉ,đầm giá rẻ,đầm thiết kế giá sỉ,đầm dạ hội giá sỉ,cung cấp đầm váy giá sỉ,đầm maxi giá sỉ,đầm quảng châu giá sỉ,đầm nhập khẩu giá sỉ,đầm váy quảng châu giá sỉ,đầm jean giá sỉ, đầm jean baby giá sỉ, đầm bé gái giá sỉ, đầm cho bé giá sỉ,nguồn hàng giá sỉ, quần áo giá sỉ, chuyên sỉ quần áo, chuyên sỉ hot girl, quần áo hotgirl giá sỉ, váy yếm giá sỉ, yếm jean giá sỉ,wholesale Cambodia,wholesale fashion,wholesale clothing,clothing fashion,specialized wholesale fashionfashion,specialized wholesale fashion"" />
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,185000,"Thời trang nữ, Thời trang nữ > Váy","Đầm, váy, váy xòe",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dam-jean-xoe-co-vuong-4118-3.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dam-jean-xoe-co-vuong-4118-5.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dam-jean-xoe-co-vuong-4118-4.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dam-jean-xoe-co-vuong-4118-3.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dam-jean-xoe-co-vuong-4118-2.jpg",,,,,,,,,0,39,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,simple,,"HP 15-bs576TU",1,0,visible,"Lì xì 200,000đ
\nTặng Balo Laptop
\nTặng Voucher 800,000đ mua Office 365
\nTặng Voucher 600,000đ mua Window 10 FPP","Do được thừa hưởng nhiều ưu điểm của dòng sản phẩm HP 15, chiếc Laptop HP 15-bs576TU có thiết kế tuyệt đẹp, sang trọng và màn hình hiển thị hình ảnh cực nét. Bên cạnh đó, một lý do nữa khiến bạn không thể bỏ qua thiết bị này chính là cấu hình vô cùng mạnh mẽ, phục vụ cho nhu cầu xử lý các công việc văn phòng hay giải trí sau những giờ làm việc căng thẳng. Hơn thế nữa, sản phẩm này được thương hiệu HP trình làng với giá thành hết sức hợp lý, vừa túi tiền của phần đông người dùng.
\n<h3><strong>Thiết kế  trọng lượng 1.86 Kg, kích thước 380 x 253.8 x 23.8 mm</strong></h3>
\n<img class=""aligncenter"" title=""hp-15-bs576tu"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/08_55_hp-15-bs576tu/hp-15-bs576tu-01.jpg"" alt=""hp-15-bs576tu"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/hp-15-bs576tu"" />
\n
\n&nbsp;
\n
\n&nbsp;
\n
\nLaptop HP 15-bs576TU có trọng lượng vừa phải, 1.86 Kg, được thiết kế theo phong cách hiện đại, các chi tiết được tối giản đáng kể, những góc cạnh được bo tròn nhẹ nhàng, vừa đủ mang đến vẻ thanh lịch và sang trọng cho chiếc máy.
\n
\nNgoài ra, với kiểu dáng nhỏ gọn, tiện lợi và bộ khung chắc chắn bên ngoài, kích thước chiều dài: 380 mm, chiều rộng: 253.8 mm và độ dày: 23.8 mm, bạn có thể hoàn toàn yên tâm, mang theo thiết bị này khi làm việc ở môi trường bên ngoài.
\n<h3><strong>Màn hình 15.6 inches, trải nghiệm sống động, sắc nét</strong></h3>
\n<img class=""aligncenter"" title=""hp-15-bs576tu"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/08_55_hp-15-bs576tu/hp-15-bs576tu-02.jpg"" alt=""hp-15-bs576tu"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/hp-15-bs576tuhp-15-bs576tu"" />
\n
\n&nbsp;
\n
\nDòng sản phẩm Laptop HP 15-bs576TU được hãng HP chăm chút và đầu tư, trang bị màn hình công nghệ HD WLED Backlight, kích thước 15.6 inches, độ phân giải 1366 x 768 Pixels, gia tăng không gian hiển thị.
\n
\nĐồng thời, với màn hình công nghệ này, chiếc Laptop HP 15-bs576TU sẽ mang đến cho bạn những hình ảnh chi tiết, cực rõ nét, độ sáng ổn, màu sắc cũng hết sức trung thực và nổi bật. Hơn nữa, người dùng không phải lo ngại gì về tình trạng mỏi mắt hay bị chói khi làm việc dưới điều kiện ánh sáng khác nhau.
\n<h3><strong>Cấu hình Intel Celeron, RAM 4 GB, ổ cứng 500 GB</strong></h3>
\n<img class=""aligncenter"" title=""hp-15-bs576tu"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/08_55_hp-15-bs576tu/hp-15-bs576tu-03.jpg"" alt=""hp-15-bs576tu"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/hp-15-bs576tu"" />
\n
\n&nbsp;
\n
\nVề cấu hình, <a href=""https://fptshop.com.vn/may-tinh-xach-tay/hp-15-bs576tu"" target=""_blank"" rel=""noopener"">HP 15-bs576TU</a> sở hữu những thông số ấn tượng, không hề thua kém bất cứ các thiết bị tiền nhiệm nào. Bên trong thiết bị này là bộ vi xử lý Intel Pentium tốc độ 1.6 GHz, tối đa 2.48 GHz vô cùng mạnh mẽ, giúp máy chạy mượt và giải quyết các tác vụ một cách trơn tru, hiệu quả.
\n
\nĐặc biệt, dòng sản phẩm này còn được trang bị RAM 4 GB, ổ cứng có dung lượng 500 GB, tích hợp card đồ họa Intel HD Graphics 400 tích hợp, cho phép người dùng thoải mái lưu trữ các dữ liệu quan trọng và dễ dàng xử lý các công việc liên quan đến đồ họa.
\n
\n<strong>Bàn phím tiêu chuẩn, phím khá êm, Touchpad nhạy, pin đến 4 Cell</strong>
\n
\n<img class=""aligncenter"" title=""hp-15-bs576tu"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/08_55_hp-15-bs576tu/hp-15-bs576tu-04.jpg"" alt=""hp-15-bs576tu"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/hp-15-bs576tu"" />
\n
\nĐiểm cộng sáng giá nhất cho dòng Laptop HP 15-bs576TU chính là hệ thống bàn phím được thiết kế hiện đại, phím bấm êm, khoảng cách giữa các phím hợp lý, giúp người dùng gõ phím và đánh máy chính xác hơn, hạn chế tình trạng sai sót.
\n
\nBên cạnh đó, Touchpad của dòng sản phẩm này khá rộng rãi, cảm ứng nhạy, để bạn thoải mái thực hiện các thao tác chuột,  điều khiển laptop nhanh và tiện dụng hơn rất nhiều.
\n
\nKhông chỉ có thế, chiếc Laptop HP 15-bs576TU còn có dung lượng pin tốt, 4 Cell, cho thời gian trải nghiệm máy lâu hơn, giúp bạn yên tâm học tập, làm việc, sử dụng máy trong suốt cả ngày dài. Máy vẫn được trang bị các kết nối thông dụng và được trình làng với mức giá rất hấp dẫn, vừa túi tiền của hầu hết người tiêu dùng.",,,taxable,,1,,,0,0,,,,,1,,,5990000,"Lap top","lap top, laptop hp",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/h23.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/HP14AC073T_A_.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/hp1.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/h23.jpg",,,,,,,,,0,17,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,simple,,"Asus X541NA-GO012T",1,0,visible,"Cơ hội trúng Ô tô Mazda Hoặc Xe Vespa Hoặc Gold Coin Xem chi tiết
\nLì xì 200,000đ
\nTặng Balo Laptop
\nTặng Voucher 800,000đ mua Office 365","<strong>Asus X541NA-GO012T</strong> – thuộc một trong các dòng laptop cơ bản của <strong>Asus</strong>, sở hữu một mức giá rẻ, kèm cấu hình tốt trong tầm giá, đây thực sự là một sự lựa chọn thích hợp cho các bạn học sinh và nhân viên văn phòng khi muốn sở hữu cho mình một chiếc laptop với các nhu cầu cơ bản.
\n<h3><strong>Cấu hình cơ bản.</strong></h3>
\n&nbsp;
\n
\n<img class=""aligncenter"" title=""asus-x541na-go012tpentium-n4200"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/asus-x541na-go012tpentium-n4200/asus-x541na-go012tpentium-n4200-1.jpg"" alt=""asus-x541na-go012tpentium-n4200"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/asus-x541na-go012tpentium-n4200"" />
\n
\n<strong>Asus X541NA-GO012T</strong> chỉ trang bị vi xử lý Intel Pentium N4200 với tốc độ tối đa 2.5 Ghz, tuy nhiên với bộ nhớ Ram DDR3L 4 GB, đây là một lợi thế mang lại tốc độ xử lí đa nhiệm mượt mà, đảm bảo hoạt động tốt với các ứng dụng văn phòng. Máy còn được tích hợp chip đồ họa Intel HD Graphics, kèm theo dung lượng ổ cứng HDD 500 GB, đáp ứng được các nhu cầu lưu trữ, giải trí cơ bản cho người dùng.
\n<h3><strong>Thiết kế cổ điển, màu sắc nổi bật.</strong></h3>
\n&nbsp;
\n
\n<img class=""aligncenter"" title=""asus-x541na-go012tpentium-n4200"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/asus-x541na-go012tpentium-n4200/asus-x541na-go012tpentium-n4200-2.jpg"" alt=""asus-x541na-go012tpentium-n4200"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/asus-x541na-go012tpentium-n4200"" />
\n
\nLaptop <strong>Asus X541NA-GO012T</strong> được thiết kế với lớp vỏ bằng nhựa với phần trên được đánh một lớp bóng mượt, với họa tiết vân xước cao cấp. Các cạnh máy đều được bo tròn tỉ mỉ, tạo cảm giác chắc tay khi cầm nắm. Máy có kích thước ngang 381 mm – dài 251 mm – dày 27.6 mm, với trọng lượng máy chỉ 2 kg khá nhẹ so với kích thước máy sở hữu, rất thuận tiện cho việc mang theo bên mình khi ra ngoài làm việc.",,,taxable,,1,,,0,0,,,,,1,,,7490000,"Lap top","lap top, laptop asuz",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/Laptop_ASUS_S510UA_BQ203_2.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/shihi.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/Laptop_ASUS_S510UA_BQ203_2.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/5669.jpg",,,,,,,,,0,17,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,simple,,"Lenovo Yoga 310-11IAP",1,1,visible,"Lì xì 100,000đ
\nTặng Balo Laptop
\nTặng Voucher 800,000đ mua Office 365","Lenovo Yoga 310 sở hữu màn hình chỉ 11 inch cảm ứng, xoay 360 độ cùng trọng lượng siêu nhẹ linh động tối đa, phù hợp nhu cầu văn phòng cần sự tiện lợi.
\n<h3><strong>Trọng lượng siêu nhẹ, linh động tuyệt đối</strong></h3>
\n&nbsp;
\n
\n<img class=""aligncenter"" title=""Lenovo Yoga 310 "" src=""https://fptshop.com.vn/Uploads/images/2015/MinhtriBin7/lenovo-yoga-310-11iap-06.jpg"" alt=""Lenovo Yoga 310 "" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/Lenovo%20Yoga%20310"" />
\n
\n&nbsp;
\n
\n“Mang đi bất cứ nơi đâu, sử dụng bất cứ khi nào”. Lenovo Yoga 310 11iap thiết kế dựa trên nền tảng tối đa tính linh động, tối ưu việc kết nối, cùng xu hướng công nghệ với màn hình xoay 360 độ. Bên cạnh đó, Yoga 310 chỉ nặng 1.35 Kg và dày chỉ 20.9 mm, bạn sẽ rất thoải mái cho máy vào balo, túi xách phù hợp với những bạn có cuộc sống năng động hay di chuyển nhiều.
\n<h3><strong>Bộ nhớ khủng, lưu trữ hàng ngàn dữ liệu</strong></h3>
\n&nbsp;
\n
\n<img class=""aligncenter"" title=""Lenovo Yoga 310 "" src=""https://fptshop.com.vn/Uploads/images/2015/MinhtriBin7/lenovo-yoga-310-11iap-02.jpg"" alt=""Lenovo Yoga 310 "" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/Lenovo%20Yoga%20310"" />
\n
\n&nbsp;
\n
\nTất cả các ứng dụng, video, hình ảnh yêu thích của bạn sẽ được lưu trữ dễ dàng với bộ nhớ lên đến 64 Gb và hỗ trợ khe cấm thẻ SD, có cảm giác cả kho giải trí đang nằm gọn trong lòng bàn tay của bạn với Lenovo Yoga.",,,taxable,,1,,,0,0,,,,,1,,,7590000,"Lap top","lap top, laptop, Lenovo",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/SLYOGA310_C_.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/SLYOGA310_C_.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/SLYOGA310_B_.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/SLYOGA310_.jpg",,,,,,,,,0,17,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,simple,,"Dell Inspiron N3552",1,0,visible,"Cơ hội trúng Ô tô Mazda Hoặc Xe Vespa Hoặc Gold Coin Xem chi tiết
\nTặng Balo Laptop
\nTặng Voucher 800,000đ mua Office 365
\nTặng Voucher 600,000đ mua Window 10 FPP","<strong>Dell Inspiron 3552</strong> là sản phẩm phân khúc giá rẻ, được nâng cấp phiên bản với RAM 4 GB cho hiệu suất làm việc ổn định hơn.
\n<h3><strong>Màn hình giải trí hoàn hảo.</strong></h3>
\n<img class=""aligncenter"" title=""Dell-Inspiron-N3552"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/Dell-Inspiron-N3552/Dell-Inspiron-N35521.jpg"" alt=""Dell-Inspiron-N3552"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/Dell-Inspiron-N3552"" />
\n
\nĐiểm nhấn lớn nhất của <strong>Dell Inspiron 3552</strong> có thể nói đến màn hình rộng 15.6 inch độ phân giải 1366 x 768 Pixels cho bạn trải nghiệm tuyệt vời với các nhu cầu: Xem phim, chơi game… Rất khó để máy có thể hoạt động mượt mà và ổn định ở các ứng dụng đồ hoạ yêu cầu cấu hình khá.
\n<h3><strong>Cấu hình cho ứng dụng nhẹ nhàng.</strong></h3>
\n&nbsp;
\n
\n<img class=""aligncenter"" title=""Dell-Inspiron-N3552"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/Dell-Inspiron-N3552/Dell-Inspiron-N35522.jpg"" alt=""Dell-Inspiron-N3552"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/Dell-Inspiron-N3552"" />
\n
\n&nbsp;
\n
\n<strong>Dell Inspiron 3552</strong> sử dụng chip xử lý Intel N3710 tốc độ 1.60 GHz, RAM sẵn 4 GB, ổ cứng lưu dữ liệu HDD 500 GB. Cho phép bạn có thể lướt web nhẹ nhàng để đọc tin tức dài trang, xoay hình, phóng to/thu nhỏ... khá thuận tiện.
\n
\n<strong>Các cổng kết nối.</strong>
\n
\n&nbsp;
\n
\n<img class=""aligncenter"" title=""Dell-Inspiron-N3552"" src=""https://fptshop.com.vn/Uploads/images/2015/SANPHAM/MinhtriBin/Dell-Inspiron-N3552/Dell-Inspiron-N35523.jpg"" alt=""Dell-Inspiron-N3552"" longdesc=""https://fptshop.com.vn/may-tinh-xach-tay/Dell-Inspiron-N3552"" />
\n
\n<strong>Dell Inspiron 3552</strong> trang bị thêm 1 ổ đĩa giúp bạn xem phim hay học anh văn với đĩa DVD dễ dàng hơn. Một điểm trừ của máy đó là không có cổng kết nối mạng dây LAN, tuy nhiên bạn vẫn có thể truy cập mạng bằng wifi.",,,taxable,,1,,,0,0,,,,,1,,,7990000,"Lap top","del, lap top, laptop, laptop del",,"http://shop.thietkeweb43.com/wp-content/uploads/2018/02/a4qon29ucpahz.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/dell-inspiron-15r-n5559m5i5414w-win-10-bac15-1.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/a4qon29ucpahz.jpg, http://shop.thietkeweb43.com/wp-content/uploads/2018/02/5397063590032-1-zoom.jpg",,,,,,,,,0,17,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,simple,,"Dell Inspiron N7570",1,1,visible,"Cơ hội trúng Ô tô Mazda Hoặc Xe Vespa Hoặc Gold Coin Xem chi tiết
\nTặng Balo Laptop
\nTặng Voucher 800,000đ mua Office 365","<ul class=""fs-dttsktul"">
\n 	<li class=""fs-dttskt-tit"">Bộ xử lý</li>
\n 	<li><label>Hãng CPU :</label>Intel</li>
\n 	<li><label>Công nghệ CPU :</label>Core I5</li>
\n 	<li><label>Loại CPU :</label>8250U</li>
\n 	<li><label>Tốc độ CPU :</label>1.60 GHz</li>
\n 	<li><label>Bộ nhớ đệm :</label>6 MB Smart Cache</li>
\n 	<li><label>Tốc độ tối đa :</label>3.4 GHz</li>
\n 	<li class=""fs-dttskt-tit"">Bo mạch</li>
\n 	<li><label>Chipset :</label>Intel 8th Generation</li>
\n 	<li><label>Tốc độ Bus :</label>2400 Mhz</li>
\n 	<li><label>Hỗ trợ RAM tối đa :</label>16GB</li>
\n 	<li class=""fs-dttskt-tit"">RAM</li>
\n 	<li><label>Dung lượng RAM :</label>4 GB</li>
\n 	<li><label>Loại RAM :</label>DDR4</li>
\n 	<li><label>Tốc độ BUS RAM :</label>2400 Mhz</li>
\n 	<li><label>Số lượng khe RAM :</label>2</li>
\n 	<li class=""fs-dttskt-tit"">Đĩa cứng</li>
\n 	<li><label>Loại ổ đĩa :</label>SSD + HDD</li>
\n 	<li><label>Dung lượng ổ đĩa :</label>128 GB + 1000 GB</li>
\n 	<li><label>Khe cắm ổ SSD :</label>Không</li>
\n 	<li class=""fs-dttskt-tit"">Đồ họa</li>
\n 	<li><label>Chipset đồ họa :</label>NVIDIA GeForce 940MX</li>
\n 	<li><label>Bộ nhớ đồ họa :</label>4 GB</li>
\n 	<li><label>Kiểu thiết kế đồ họa :</label>Card rời</li>
\n 	<li class=""fs-dttskt-tit"">Màn hình</li>
